company,rating,text,date,city,contributor_id,reviews,sentiment_score,sentiment_label
TCS,5,"Very difficult to beat the location. Bang at Western Express Highway. Connectivity with road is excellent. Walking distance from Metro. The gate is generally closed, understandable. However staff is very helpful. Inside the campus is very spacious and lush green.",a week ago,Mumbai,114942334649177279425,155,0.6124,positive
TCS,1,"Worst security. They have rude security my mom came with me on first day and they didn't allow her to sit in inside waiting lounge instead asked her to leave. I wonder if Tata Sir comes for surprise then the security would treat the same?
Management take this in serious note and train your security to be compassionate",a year ago,Mumbai,105275254939701248991,74,0.7457,positive
TCS,5,Loved the greenery over the walkway place.,2 months ago,Mumbai,106096869920221972715,10,0.5994,positive
TCS,5,Tata consultancy services is a branch of Tata IT sector Tata consultancy services have so many branches in India and across the India I'm working as a chiller operator in Tata consultancy services banyan park Andheri East atmosphere is good and security checkpoint and safety point is high leve clean and good all things going professional,a year ago,Mumbai,106617360415978346435,147,0.9136,positive
Google,5,"It was a dream come true, when I got invited to the Google office. It was really an amazing experience!

Located on Level 7 of the FIFC building in BKC, the Google Mumbai office is just mesmerizing as you enter. The staff and security are very helpful and polite.

It was amazing to talk to the Googlers and other team members. The whole event, the tour around the office and the food was just an unforgettable experience for me. I would really like to visit again!

Accessibility checks -
Wheelchair accessible entrance - ♿✅
Wheelchair accessible lift - ♿🛗✅
Wheelchair accessible toilets - ♿🚻✅",9 months ago,Mumbai,101947955684829750126,651,0.9675,positive
Google,4,"I was at the Google Mumbai for an event and it was truly mesmerizing.
Visiting the Google office in Mumbai for the kick-off event by Ping Networks was nothing short of a dream come true.
As I stepped into the tech giant's headquarters, I was immediately surrounded by an atmosphere of innovation and creativity. The sleek, modern design and state-of-the-art facilities were truly awe-inspiring. It was hard to believe that I was finally fulfilling a dream I had manifested to visit the Google office before 2023 ended.
During the event, I had the opportunity to meet many wonderful people from different backgrounds and expertise. We shared knowledge, insights, and experiences, sparking engaging discussions that further fueled my passion for technology and its endless possibilities.
The experience was not only fulfilling but also a catalyst for personal and professional growth.",a year ago,Mumbai,101315779802156744958,133,0.9383,positive
Google,4,"A very good space, and location for an office as big as Google. It has a well organised development center and a very well trained and smart staff, including security. Cafeteria is too really good. The office is also well connected to other areas of the city. Just that not as outstanding as other India offices, or their offices abroad.",a year ago,Mumbai,101117960054020477594,402,0.9112,positive
Google,5,"I had the privilege of participating in Contributors Conversations at Google Office twice this year, and it was an absolutely phenomenal experience from start to finish.
During the office tour I also visited the cafeteria, music room, game zone and restaurant. Which was a truly unforgettable experience. 😍",a year ago,Mumbai,109772460241151193609,702,0.6597,positive
Google,5,"Its my Second visit in this year,
I love all arrangements, they have lots of section for Google Employees, Cafeteria, food section, games section, Music room also, & many more..
as a visitors we visit some of them & we enjoyed a lot, all staff are friendly & helpful, all food snacks items are good, love to visit again & again..",a year ago,Mumbai,116526894311858094118,542,0.9666,positive
Google,5,"This office is in FIFC Building. You can use landmark Hitchki BKC, to reach here you can get auto just outside station.
It was surreal for me as a student to visit Google office, who doesnt want to work at Google bro c'mon. I totally had an amazing experience at Google. From the office to food every thing was top notch. I loved the vibes and ambience over there. Employees are welcoming.
I really wish to work at Google one day.",a year ago,Mumbai,114908991367749949133,6,0.9416,positive
Google,5,"I was invited here and was mildly taken aback after exploring it. It's such a well thought out and vibrant workplace. The breakout areas, the cafeteria and the food especially, it's simply amazing!",a year ago,Mumbai,101983678829057043827,400,0.8707,positive
Google,5,"On the west coast of India, the city of Mumbai is located. It is India’s largest city and also the financial capital of the country. After Hyderabad and Bangalore, Mumbai also began developing its IT sector.

As an innovative company, Google realizes Mumbai potential and uses this golden opportunity to open a Google office in Mumbai",7 months ago,Mumbai,105871097732883228693,200,0.6908,positive
Infosys,4,"Infosys Vikhroli office is situated in a good location..The atmosphere of working is also good, and seats are only 150-200. Usually the office is full 75-80 percentage. You get a good view from the windows of the Navi Mumbai and the green area of mangroves. Washrooms, dining area are clean",a year ago,Mumbai,103082340974169098402,201,0.886,positive
Infosys,4,"Great place to work, having good views and good seating arrangement",a year ago,Mumbai,112632067238958532520,34,0.872,positive
Infosys,5,Very nice and beautiful environment of office,a year ago,Mumbai,101484258271346335592,85,0.8051,positive
Infosys,4,Good location but small capacity of office,a year ago,Mumbai,117162651309953195002,93,0.2382,positive
Infosys,5,Great place to work. Great location,a year ago,Mumbai,104905304684432860210,2,0.8481,positive
Infosys,4,Good organization and work life balance,a year ago,Mumbai,115034551622685916393,32,0.4404,positive
Infosys,5,Dream comes true.....Love INFY,a year ago,Mumbai,103942044922953620093,18,0.25,positive
Infosys,5,Good place to work,a year ago,Mumbai,116641373007132948683,33,0.4404,positive
IBM,5,"No need for any description for this place. Its just COOL👍 On entering the IF&SL building, use lift numbers 7,8 and 9 for going to 4th Floor to IBM Office.",4 years ago,Mumbai,117391667652925232154,140,-0.296,negative
IBM,5,"One of the best commercial building ever..!!, A man in the evening plays 🎹 in the lobby, huge lobby , nice interior",7 years ago,Mumbai,107387477465903625861,26,0.9018,positive
